#Solid temperature at x [m] from FDM
#time [s]	x=2.5	x=5	x=7.5	x=10
3660.0	388.85160636272803	408.8680641862312	424.9293648381905	437.29371495829866
3720.0	389.4481119124267	409.8334148285759	426.2327810214981	438.8869158060951
3780.0	390.03015745444236	410.7812224302863	427.51746527874866	440.46153386417365
3840.0	390.5981131658364	411.7117936202541	428.78363900292436	442.01770812610636
3900.0	391.15233914327877	412.6254298066096	430.03152188171146	443.5555780191099
3960.0	391.69318570134857	413.5224272733628	431.26133189414213	445.07528337208396
4020.0	392.22099367522543	414.40307727531035	432.4732853155227	446.5769643841315
4080.0	392.73609467947523	415.2676661327249	433.66759671884955	448.06076159308594
4140.0	393.23881140865126	416.11647531915753	434.84447897297053	449.526815844697
4200.0	393.7294578568694	416.9497815531457	436.0041432489193	450.97526826200306
4260.0	394.20833960645234	417.767856880539	437.1467990172564	452.40626021490624
4320.0	394.675754063538	418.5709687576028	438.2726540475181	453.8199332903698
4380.0	395.13199068479224	419.3593801357035	439.3819144162677	455.2164292626782
4440.0	395.57733121034914	420.1333495350293	440.47478449892805	456.59589006434686
4500.0	396.0120498902861	420.89313112884577	441.55146697577356	457.9584577570616
4560.0	396.4364136931339	421.63897480738643	442.61216283308744	459.30427450324464
4620.0	396.85068251108567	422.3711262666307	443.657071362462	460.63348253787973
4680.0	397.25510937003565	423.0898270689189	444.68639016126383	461.94622414055715
4740.0	397.64994061205675	423.7953147085127	445.70031513347465	463.2426416083146
4800.0	398.0354160919937	424.4878227089139	446.6990404931009	464.5228772285589
4860.0	398.41176935842833	425.16758064485856	447.68275876592804	465.78707325214674
4920.0	398.779227824646	425.8348142317052	448.651660782935	467.0353718675532
4980.0	399.1380129467584	426.48974538978575	449.60593569387083	468.2679151746195
5040.0	399.4883403859491	427.1325923321599	450.5457709591793	469.4848451593676
5100.0	399.83042016975406	427.76356957284577	451.471352357308	470.6863036687958
5160.0	400.16445684910815	428.3828880264661	452.38286397606913	471.87243238617884
5220.0	400.4906496470777	428.9907550526568	453.2804882371171	473.04337280687923
5280.0	400.80919260737863	429.5873745215977	454.1644058728053	474.1992662146138
5340.0	401.1202747362318	430.1729468569906	455.0347959412864	475.34025365769867
5400.0	401.4240801407834	430.7476691072537	455.8918358309971	476.4664759262836
5460.0	401.72078816177617	431.3117349925745	456.7357012631853	477.5780735296576
5520.0	402.0105735037183	431.86533495831844	457.5665662721844	478.67518667408825
5580.0	402.2936063615828	432.4086562334495	458.3846032467082	479.7579552405814
5640.0	402.57005254347547	432.94188287125934	459.18998291421514	480.82651876460807
5700.0	402.84007358852574	433.46519581317204	459.9828743338467	481.88101641376556
5760.0	403.1038268822976	433.9787729295809	460.7634449364587	482.92158696828454
5820.0	403.3614657688527	434.4827890725551	461.5318604573884	483.9483688005434
5880.0	403.6131396596136	434.97741612271994	462.28828502570286	484.96149985530843
5940.0	403.8589941408049	435.4628230361011	463.0328811060919	485.9611176306726
6000.0	404.0991710714986	435.93917589656525	463.765809537653	486.9473591588378
6060.0	404.33380868926736	436.4066379514624	464.48722952387203	487.92036098817084
6120.0	404.56304170098826	436.86536966594286	465.19729863938187	488.8802591648434
6180.0	404.78700138148224	437.31552876327737	465.8961728454085	489.8271892154342
6240.0	405.00581566367435	437.7572702686273	466.5840064700862	490.7612861295354
6300.0	405.21960922618644	438.190746552082	467.26095224683	491.68268434340115
6360.0	405.42850358067005	438.6161073711259	467.92716129310094	492.59151772312424
6420.0	405.6326171559531	439.03349991351496	468.58278313000005	493.48791954918556
6480.0	405.83206537934444	439.4430688368821	469.2279656854467	494.37202250057425
6540.0	406.02696075594537	439.84495630860187	469.8628553013612	495.24395864003236
6600.0	406.217412945772	440.2393020463229	470.48759673879124	496.1038593990445
6660.0	406.4035288393505	440.6262433591125	471.1023331809539	496.95185556400406
6720.0	406.58541262905254	441.0059151813187	471.7072062532577	497.7880772618912
6780.0	406.7631658813499	441.3784501140644	472.3023560117382	498.61265394718475
6840.0	406.93688760542244	441.7439784617114	472.88792096532677	499.4257143886772
6900.0	407.1066743201836	442.1026282687923	473.46403807771514	500.2273866568606
6960.0	407.27262011962705	442.4545253556607	474.0308427747148	501.0177981117791
7020.0	407.43481673667435	442.79979335584335	474.5884689525812	501.79707539104254
7080.0	407.5933536028773	443.13855374809634	475.13704898558666	502.56534439846115
7140.0	407.74831791069784	443.4709258933527	475.6767137345214	503.3227302930333
7200.0	407.8997946710948	443.79702706974916	476.20759255740495	504.0693574782714
7260.0	408.047866770329	444.116972504093	476.7298133124882	504.8053495917955
7320.0	408.19261502574386	444.43087540495674	477.24350237190595	505.5308294957942
7380.0	408.3341182381345	444.7388469987898	477.74878462658086	506.2459192668748
7440.0	408.47245324519525	445.04099655622326	478.2457835009641	506.9507401875496
7500.0	408.60769497237055	445.33743143016767	478.7346209529541	507.64541273737575
7560.0	408.73991648228116	445.6282570818661	479.21541749083946	508.33005658423366
7620.0	408.86918902285834	445.91357711406465	479.6882921797402	509.0047905765621
7680.0	408.9955820743106	446.1934933031637	480.15336265090366	509.6697327356171
7740.0	409.1191633947864	446.4681056235158	480.6107451113585	510.32500024816545
7800.0	409.23999906485307	446.73751228218583	481.06055435352084	510.97070945955033
7860.0	409.35815353060224	447.00180974763555	481.5029037649355	511.6069758669493
7920.0	409.4736896459594	447.2610927734683	481.93790533813024	512.2339141133065
